model,model_family,run_label,eval_scope,threshold,auc,logloss,accuracy,precision,recall,f1,mcc,tn,fp,fn,tp,fit_seconds,train_rows,eval_rows
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.45,0.7158596140703415,0.6197408867761806,0.578825973609732,0.33891860015861075,0.7955039018686013,0.4753274346378434,0.2633779686712134,135601,130040,17138,66668,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.46,0.7158596140703415,0.6197408867761806,0.5891022100633286,0.34312495735736365,0.7801112092212968,0.47661504029627144,0.264918277147307,140482,125159,18428,65378,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.47,0.7158596140703415,0.6197408867761806,0.5977129579020567,0.3467278617710583,0.7662219888790779,0.4774168605904701,0.26586353827944387,144655,120986,19592,64214,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.48,0.7158596140703415,0.6197408867761806,0.6071049400910582,0.3510824294527718,0.7523685654965039,0.4787587034267014,0.2679420775184586,149098,116543,20753,63053,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.49,0.7158596140703415,0.6197408867761806,0.6158845261227024,0.35518909107618785,0.73785886452044,0.4795387395212135,0.26922072803802366,153382,112259,21969,61837,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.5,0.7158596140703415,0.6197408867761806,0.6240116526969756,0.35886742756804213,0.7218456912392908,0.4793999476975014,0.2691551863904418,157564,108077,23311,60495,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.51,0.7158596140703415,0.6197408867761806,0.6321416409355353,0.36288973197594954,0.7064887955516311,0.47948883031061335,0.2697361668800575,161692,103949,24598,59208,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.52,0.7158596140703415,0.6197408867761806,0.6401399926169061,0.3669259663460318,0.6900341264348615,0.4790936580920426,0.26980931432201594,165866,99775,25977,57829,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.53,0.7158596140703415,0.6197408867761806,0.646647417204898,0.3702392945455497,0.6753335083406916,0.4782737290427258,0.2693439918327061,169372,96269,27209,56597,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.54,0.7158596140703415,0.6197408867761806,0.6547058638362899,0.37473319284888856,0.6577929981146935,0.47746366644147653,0.26941336977941155,173658,91983,28679,55127,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.55,0.7158596140703415,0.6197408867761806,0.662157637638898,0.3787934548748726,0.6386416247046751,0.47553553500191026,0.2681570704064681,177867,87774,30284,53522,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.56,0.7158596140703415,0.6197408867761806,0.6707598004847659,0.38398532644210775,0.6170083287592774,0.4733739186158283,0.26734302636312707,182686,82955,32097,51709,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.57,0.7158596140703415,0.6197408867761806,0.6804322257738655,0.3901668033045343,0.5905901725413455,0.46989964967578396,0.2658145297665595,188280,77361,34311,49495,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.58,0.7158596140703415,0.6197408867761806,0.6889771553339992,0.3960040127069052,0.5652339927928788,0.46572217907248825,0.2638889856529692,193391,72250,36436,47370,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.59,0.7158596140703415,0.6197408867761806,0.698042907794315,0.4027431868269696,0.5364174402787389,0.4600671346992243,0.2614043974475151,198974,66667,38851,44955,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.6,0.7158596140703415,0.6197408867761806,0.7063131175829239,0.40938763720392835,0.5073503090470849,0.45313482463525623,0.2582550191639606,204300,61341,41287,42519,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.61,0.7158596140703415,0.6197408867761806,0.7147349955787287,0.41732012871379925,0.4781757869364962,0.4456801588140108,0.255893803997453,209688,55953,43732,40074,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.62,0.7158596140703415,0.6197408867761806,0.7227219006029527,0.4254516871340366,0.4456363506192874,0.4353101615497587,0.25180676140421865,215206,50435,46459,37347,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.63,0.7158596140703415,0.6197408867761806,0.7287485655907763,0.4322500246767348,0.41802496241319237,0.42501850121926066,0.24765054101529732,219626,46015,48773,35033,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.64,0.7158596140703415,0.6197408867761806,0.7345205424570822,0.4395946474052313,0.3892442068586975,0.4128900786644137,0.24293671874075953,224055,41586,51185,32621,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.65,0.7158596140703415,0.6197408867761806,0.7386585090156733,0.44559570496215795,0.3674199937951937,0.4027493476512174,0.23926729304185154,227330,38311,53014,30792,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.66,0.7158596140703415,0.6197408867761806,0.7440785011747132,0.45466853633770127,0.3365988115409398,0.3868247296861823,0.2337863890307242,231807,33834,55597,28209,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.67,0.7158596140703415,0.6197408867761806,0.748682919012039,0.46370078455475616,0.30607593728372673,0.3687501796958109,0.22738841960796194,235974,29667,58155,25651,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.68,0.7158596140703415,0.6197408867761806,0.751201183584349,0.4691095350669819,0.2841324010214066,0.3539081194358159,0.22137282307372005,238693,26948,59994,23812,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.69,0.7158596140703415,0.6197408867761806,0.7544720658640652,0.47769645694845453,0.25467150323365867,0.33222555162081174,0.213307556830318,242305,23336,62463,21343,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.7,0.7158596140703415,0.6197408867761806,0.7577629797937885,0.4889087703602347,0.22170250340071115,0.30506777003341295,0.20377984471468086,246218,19423,65226,18580,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.71,0.7158596140703415,0.6197408867761806,0.7601438844803361,0.49982091107420795,0.1831611101830418,0.26808246810517217,0.18901433851626465,250280,15361,68456,15350,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.72,0.7158596140703415,0.6197408867761806,0.7616891831951627,0.5101915000192656,0.1579958475526812,0.24127406408586083,0.17935369857784764,252929,12712,70565,13241,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.73,0.7158596140703415,0.6197408867761806,0.7625991924383383,0.5206736636563339,0.12727012385748038,0.20454305740667938,0.16413993121260917,255822,9819,73140,10666,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.74,0.7158596140703415,0.6197408867761806,0.7632716835457165,0.5356718976658315,0.09693816671837338,0.1641676433738835,0.1475854141833828,258599,7042,75682,8124,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.75,0.7158596140703415,0.6197408867761806,0.7634233517529124,0.5430152353520806,0.08548313963200725,0.1477128630192064,0.1406533201601414,259612,6029,76642,7164,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.76,0.7158596140703415,0.6197408867761806,0.7633260551671641,0.5460708009038413,0.07785838722764479,0.1362853114719858,0.1349575056211341,260217,5424,77281,6525,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.77,0.7158596140703415,0.6197408867761806,0.7631801102885416,0.5518877248468077,0.06663007421902967,0.11890464630978238,0.12620467913395367,261107,4534,78222,5584,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.78,0.7158596140703415,0.6197408867761806,0.7625133425097368,0.5524861878453039,0.051308975491014965,0.09389773881142932,0.11052094483516925,262158,3483,79506,4300,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.79,0.7158596140703415,0.6197408867761806,0.7614659733807988,0.5571030640668524,0.02625110373958905,0.05013959318557347,0.07944334982604898,263892,1749,81606,2200,2.3332529999897815,300000,349447
LightGBM Mid-Scale,LightGBM,lightgbm_mid_scale,full_test,0.8,0.7158596140703415,0.6197408867761806,0.7609480121449033,0.5556013179571664,0.01609669952032074,0.031286963378713735,0.06186200282704169,264562,1079,82457,1349,2.3332529999897815,300000,349447
